State,Age,Dummy,HHID,WorkPlaceID,CurrentLocationID
0,21,-1,4836,31,4836
0,47,-1,4836,69,4836
0,24,-1,4836,31,4836
0,21,-1,4837,112,4837
0,35,-1,4837,4837,4837
0,43,-1,4837,117,4837
0,19,-1,4837,64,4837
2,23,-1,4838,4838,4838
0,24,-1,4838,29,4838
0,51,-1,4838,4838,4838
0,41,-1,4838,4838,4838
2,43,-1,4839,88,4839
0,36,-1,4839,4839,4839
0,57,-1,4840,4840,4840
0,20,-1,4840,4840,4840
0,27,-1,4840,50,4840
0,60,-1,4840,64,4840
0,38,-1,4841,4841,4841
0,44,-1,4841,38,4841
0,20,-1,4841,74,4841
0,25,-1,4842,64,4842
0,52,-1,4842,4842,4842
0,21,-1,4842,85,4842
0,57,-1,4842,81,4842
0,47,-1,4843,1,4843
0,20,-1,4843,4843,4843
0,21,-1,4843,101,4843
0,42,-1,4843,4843,4843
0,56,-1,4844,86,4844
0,54,-1,4844,4844,4844
0,29,-1,4844,58,4844
0,21,-1,4844,16,4844
0,40,-1,4845,4845,4845
0,45,-1,4845,110,4845
0,22,-1,4845,20,4845
0,21,-1,4845,4845,4845
0,41,-1,4846,4846,4846
0,45,-1,4846,78,4846
0,23,-1,4846,78,4846
0,21,-1,4846,120,4846
0,46,-1,4847,4847,4847
0,29,-1,4847,4847,4847
0,25,-1,4847,62,4847
0,56,-1,4847,16,4847
0,36,-1,4848,4848,4848
0,43,-1,4848,108,4848
0,22,-1,4848,4848,4848
0,51,-1,4849,1,4849
0,44,-1,4849,4849,4849
0,23,-1,4849,4,4849
0,23,-1,4849,4849,4849
0,44,-1,4850,105,4850
0,35,-1,4850,44,4850
0,38,-1,4851,4851,4851
0,30,-1,4851,4851,4851
0,29,-1,4852,54,4852
0,46,-1,4852,4852,4852
0,56,-1,4852,4852,4852
0,28,-1,4852,67,4852
0,48,-1,4853,12,4853
0,44,-1,4853,93,4853
0,22,-1,4853,34,4853
0,23,-1,4853,4853,4853
0,78,-1,4854,4854,4854
0,45,-1,4854,61,4854
0,39,-1,4854,4854,4854
0,22,-1,4855,32,4855
0,25,-1,4855,4855,4855
0,59,-1,4855,111,4855
0,53,-1,4855,83,4855
0,27,-1,4856,60,4856
0,56,-1,4856,49,4856
0,60,-1,4856,82,4856
0,21,-1,4856,4856,4856
0,22,-1,4857,4857,4857
0,20,-1,4857,4857,4857
0,43,-1,4857,4857,4857
0,49,-1,4857,4857,4857
0,24,-1,4858,100,4858
0,44,-1,4858,108,4858
0,39,-1,4858,4858,4858
0,29,-1,4859,102,4859
0,28,-1,4859,62,4859
0,56,-1,4859,57,4859
0,49,-1,4859,4859,4859
0,57,-1,4860,39,4860
0,23,-1,4860,87,4860
0,29,-1,4860,4860,4860
0,52,-1,4860,4860,4860
0,41,-1,4861,4861,4861
0,22,-1,4861,4861,4861
0,20,-1,4861,44,4861
0,47,-1,4861,4,4861
0,55,-1,4862,4862,4862
0,60,-1,4862,65,4862
0,23,-1,4862,48,4862
0,29,-1,4862,32,4862
0,32,-1,4863,15,4863
0,36,-1,4863,4863,4863
0,38,-1,4864,4864,4864
0,41,-1,4864,7,4864
0,43,-1,4865,1,4865
0,35,-1,4865,94,4865
0,22,-1,4866,24,4866
0,35,-1,4866,4866,4866
0,41,-1,4866,5,4866
0,36,-1,4867,70,4867
0,41,-1,4867,1,4867
0,39,-1,4868,4868,4868
0,20,-1,4868,62,4868
0,44,-1,4868,103,4868
0,49,-1,4869,4869,4869
0,57,-1,4869,87,4869
0,27,-1,4869,115,4869
0,27,-1,4869,115,4869
0,27,-1,4870,94,4870
0,25,-1,4870,4870,4870
0,56,-1,4870,72,4870
0,46,-1,4870,66,4870
0,46,-1,4871,85,4871
0,24,-1,4871,4871,4871
0,22,-1,4871,51,4871
0,44,-1,4871,4871,4871
0,42,-1,4872,22,4872
0,38,-1,4872,4872,4872
0,37,-1,4873,50,4873
0,43,-1,4873,4873,4873
0,20,-1,4873,64,4873
0,42,-1,4874,31,4874
0,47,-1,4874,58,4874
0,23,-1,4874,20,4874
0,22,-1,4874,4874,4874
0,51,-1,4875,4875,4875
0,57,-1,4875,107,4875
0,29,-1,4875,73,4875
0,20,-1,4875,32,4875
0,39,-1,4876,4876,4876
0,42,-1,4876,41,4876
0,33,-1,4877,33,4877
0,29,-1,4877,4877,4877
0,43,-1,4878,4878,4878
0,24,-1,4878,1,4878
0,45,-1,4878,111,4878
0,30,-1,4879,91,4879
0,27,-1,4879,4879,4879
0,43,-1,4880,27,4880
0,50,-1,4880,85,4880
0,23,-1,4880,4880,4880
0,21,-1,4880,84,4880
0,24,-1,4881,1,4881
0,43,-1,4881,4881,4881
0,23,-1,4881,51,4881
0,54,-1,4881,35,4881
0,20,-1,4882,4882,4882
0,41,-1,4882,12,4882
0,39,-1,4882,4882,4882
0,41,-1,4883,48,4883
0,21,-1,4883,53,4883
0,38,-1,4883,4883,4883
0,29,-1,4884,66,4884
0,56,-1,4884,51,4884
0,24,-1,4884,35,4884
0,54,-1,4884,64,4884
0,42,-1,4885,51,4885
0,22,-1,4885,101,4885
0,35,-1,4885,4885,4885
0,37,-1,4886,40,4886
0,34,-1,4886,4886,4886
0,43,-1,4887,4887,4887
0,20,-1,4887,55,4887
0,45,-1,4887,2,4887
0,23,-1,4888,4888,4888
0,41,-1,4888,41,4888
0,35,-1,4888,4888,4888
0,20,-1,4889,4889,4889
0,59,-1,4889,4889,4889
0,26,-1,4889,51,4889
0,60,-1,4889,122,4889
0,37,-1,4890,4890,4890
0,23,-1,4890,65,4890
0,41,-1,4890,74,4890
0,32,-1,4891,110,4891
0,25,-1,4891,4891,4891
0,35,-1,4892,97,4892
0,40,-1,4892,34,4892
0,22,-1,4893,81,4893
0,48,-1,4893,28,4893
0,22,-1,4893,4893,4893
0,40,-1,4893,4893,4893
0,61,-1,4894,56,4894
0,24,-1,4894,4894,4894
0,56,-1,4894,4894,4894
0,25,-1,4894,4894,4894
0,36,-1,4895,4895,4895
0,78,-1,4895,4895,4895
0,45,-1,4895,91,4895
0,31,-1,4896,13,4896
2,27,-1,4896,4896,4896
0,20,-1,4897,4897,4897
0,45,-1,4897,4897,4897
0,44,-1,4897,4,4897
0,20,-1,4897,59,4897
0,26,-1,4898,44,4898
0,28,-1,4898,95,4898
0,49,-1,4898,48,4898
0,59,-1,4898,14,4898
0,23,-1,4899,55,4899
0,44,-1,4899,4899,4899
0,54,-1,4899,70,4899
0,24,-1,4899,4899,4899
0,46,-1,4900,54,4900
0,43,-1,4900,4900,4900
0,20,-1,4900,22,4900
0,36,-1,4901,4901,4901
0,22,-1,4901,26,4901
0,42,-1,4901,2,4901
0,30,-1,4902,4902,4902
0,27,-1,4902,4902,4902
0,27,-1,4903,85,4903
0,32,-1,4903,4903,4903
0,27,-1,4904,99,4904
0,23,-1,4904,26,4904
0,50,-1,4904,53,4904
0,58,-1,4904,44,4904
0,40,-1,4905,111,4905
0,54,-1,4905,104,4905
0,21,-1,4905,27,4905
0,22,-1,4905,46,4905
0,27,-1,4906,4906,4906
0,47,-1,4906,58,4906
0,24,-1,4906,68,4906
0,49,-1,4906,4906,4906
0,27,-1,4907,4907,4907
0,21,-1,4907,62,4907
0,55,-1,4907,6,4907
0,54,-1,4907,79,4907
0,21,-1,4908,101,4908
0,55,-1,4908,59,4908
0,53,-1,4908,36,4908
0,26,-1,4908,101,4908
0,40,-1,4909,56,4909
0,20,-1,4909,110,4909
0,39,-1,4909,85,4909
0,30,-1,4910,4910,4910
0,36,-1,4910,32,4910
0,24,-1,4911,65,4911
0,44,-1,4911,65,4911
0,46,-1,4911,101,4911
0,23,-1,4911,4911,4911
0,20,-1,4912,56,4912
0,59,-1,4912,4912,4912
0,51,-1,4912,4912,4912
0,27,-1,4912,96,4912
0,75,-1,4913,4913,4913
0,39,-1,4913,81,4913
0,49,-1,4913,4913,4913
0,41,-1,4914,51,4914
0,38,-1,4914,40,4914
0,24,-1,4914,62,4914
0,40,-1,4915,28,4915
0,38,-1,4915,61,4915
0,28,-1,4916,81,4916
0,58,-1,4916,101,4916
0,23,-1,4916,18,4916
0,54,-1,4916,4916,4916
0,34,-1,4917,4917,4917
0,39,-1,4917,4917,4917
0,49,-1,4918,4918,4918
0,79,-1,4918,4918,4918
0,37,-1,4918,4918,4918
0,27,-1,4919,9,4919
0,59,-1,4919,16,4919
0,29,-1,4919,82,4919
0,46,-1,4919,4919,4919
0,32,-1,4920,4920,4920
0,39,-1,4920,71,4920
0,34,-1,4921,23,4921
0,72,-1,4921,4921,4921
0,20,-1,4922,5,4922
0,35,-1,4922,4922,4922
0,44,-1,4922,4922,4922
0,76,-1,4923,4923,4923
0,47,-1,4923,56,4923
0,37,-1,4923,40,4923
0,35,-1,4924,4924,4924
0,43,-1,4924,122,4924
0,40,-1,4925,4925,4925
0,24,-1,4925,1,4925
2,22,-1,4925,4925,4925
0,45,-1,4925,76,4925
0,39,-1,4926,4926,4926
0,23,-1,4926,4926,4926
0,44,-1,4926,42,4926
0,30,-1,4927,4927,4927
0,36,-1,4927,94,4927
0,41,-1,4928,58,4928
0,20,-1,4928,108,4928
0,37,-1,4928,4928,4928
0,28,-1,4929,4929,4929
0,34,-1,4929,4929,4929
0,20,-1,4930,6,4930
0,43,-1,4930,81,4930
0,36,-1,4930,4930,4930
0,41,-1,4931,57,4931
0,39,-1,4931,117,4931
0,38,-1,4932,4932,4932
0,20,-1,4932,76,4932
2,41,-1,4932,100,4932
0,26,-1,4933,4933,4933
0,48,-1,4933,1,4933
0,47,-1,4933,4933,4933
0,23,-1,4933,4933,4933
0,40,-1,4934,38,4934
0,38,-1,4934,4934,4934
0,20,-1,4935,38,4935
0,40,-1,4935,4935,4935
0,39,-1,4935,4935,4935
0,26,-1,4936,102,4936
0,23,-1,4936,36,4936
0,54,-1,4936,4936,4936
0,57,-1,4936,60,4936
0,31,-1,4937,117,4937
0,29,-1,4937,4937,4937
0,34,-1,4938,76,4938
0,38,-1,4938,60,4938
0,44,-1,4939,104,4939
2,36,-1,4939,4939,4939
0,24,-1,4940,13,4940
0,50,-1,4940,65,4940
0,41,-1,4940,48,4940
0,20,-1,4940,4940,4940
0,22,-1,4941,65,4941
0,25,-1,4941,4941,4941
0,64,-1,4941,66,4941
0,57,-1,4941,4941,4941
0,37,-1,4942,48,4942
0,42,-1,4942,71,4942
0,24,-1,4943,58,4943
0,42,-1,4943,13,4943
0,36,-1,4943,76,4943
0,38,-1,4944,16,4944
0,23,-1,4944,91,4944
0,44,-1,4944,4944,4944
0,38,-1,4945,122,4945
0,31,-1,4945,4945,4945
0,39,-1,4946,22,4946
0,43,-1,4946,90,4946
0,44,-1,4947,4947,4947
0,49,-1,4947,97,4947
0,24,-1,4947,4947,4947
0,24,-1,4947,4947,4947
0,43,-1,4948,107,4948
0,23,-1,4948,98,4948
0,38,-1,4948,36,4948
0,21,-1,4949,1,4949
0,47,-1,4949,1,4949
0,22,-1,4949,4949,4949
0,44,-1,4949,78,4949
0,30,-1,4950,4950,4950
0,38,-1,4950,7,4950
0,21,-1,4951,71,4951
0,22,-1,4951,4951,4951
0,42,-1,4951,57,4951
0,49,-1,4951,76,4951
0,30,-1,4952,4952,4952
0,37,-1,4952,56,4952
0,49,-1,4953,45,4953
0,20,-1,4953,4953,4953
0,41,-1,4953,4953,4953
0,24,-1,4953,10,4953
0,34,-1,4954,42,4954
0,29,-1,4954,8,4954
0,27,-1,4955,4955,4955
0,45,-1,4955,70,4955
0,28,-1,4955,105,4955
0,59,-1,4955,4955,4955
0,21,-1,4956,67,4956
0,25,-1,4956,4956,4956
0,58,-1,4956,116,4956
0,54,-1,4956,84,4956
0,37,-1,4957,4957,4957
0,20,-1,4957,54,4957
0,44,-1,4957,17,4957
0,22,-1,4958,112,4958
0,45,-1,4958,121,4958
0,24,-1,4958,4958,4958
0,40,-1,4958,4958,4958
0,48,-1,4959,4959,4959
0,20,-1,4959,4959,4959
0,41,-1,4959,4959,4959
0,24,-1,4959,4959,4959
0,42,-1,4960,4960,4960
0,48,-1,4960,121,4960
0,21,-1,4960,74,4960
0,40,-1,4961,4961,4961
0,35,-1,4961,1,4961
0,25,-1,4962,4962,4962
0,33,-1,4962,4962,4962
0,26,-1,4963,4963,4963
0,31,-1,4963,4963,4963
0,41,-1,4964,24,4964
0,38,-1,4964,4964,4964
0,24,-1,4964,115,4964
0,55,-1,4965,81,4965
0,54,-1,4965,7,4965
0,21,-1,4965,63,4965
0,28,-1,4965,95,4965
0,27,-1,4966,4966,4966
0,31,-1,4966,24,4966
0,33,-1,4967,4967,4967
0,38,-1,4967,83,4967
0,41,-1,4968,4968,4968
0,20,-1,4968,4968,4968
0,20,-1,4968,122,4968
0,47,-1,4968,7,4968
0,26,-1,4969,90,4969
0,58,-1,4969,98,4969
0,25,-1,4969,17,4969
0,48,-1,4969,4969,4969
0,20,-1,4970,36,4970
0,42,-1,4970,114,4970
0,35,-1,4970,58,4970
0,40,-1,4971,75,4971
0,38,-1,4971,4971,4971
0,55,-1,4972,121,4972
0,23,-1,4972,76,4972
0,27,-1,4972,4972,4972
0,51,-1,4972,107,4972
0,74,-1,4973,4973,4973
0,33,-1,4973,4973,4973
0,44,-1,4974,4974,4974
0,36,-1,4974,4974,4974
0,22,-1,4974,14,4974
0,48,-1,4975,92,4975
0,22,-1,4975,97,4975
0,43,-1,4975,121,4975
0,44,-1,4976,42,4976
0,19,-1,4976,4976,4976
0,39,-1,4976,4976,4976
0,37,-1,4977,111,4977
0,32,-1,4977,4977,4977
0,49,-1,4978,86,4978
0,22,-1,4978,52,4978
2,44,-1,4978,102,4978
0,21,-1,4978,25,4978
0,25,-1,4979,4979,4979
0,20,-1,4979,4979,4979
0,61,-1,4979,31,4979
0,59,-1,4979,53,4979
0,59,-1,4980,43,4980
0,50,-1,4980,115,4980
0,22,-1,4980,120,4980
2,29,-1,4980,28,4980
0,20,-1,4981,53,4981
0,27,-1,4981,49,4981
0,58,-1,4981,18,4981
0,50,-1,4981,4981,4981
0,36,-1,4982,1,4982
0,34,-1,4982,96,4982
0,31,-1,4983,4983,4983
0,36,-1,4983,118,4983
0,36,-1,4984,4984,4984
0,20,-1,4984,16,4984
0,41,-1,4984,84,4984
0,20,-1,4985,4985,4985
0,51,-1,4985,4985,4985
0,26,-1,4985,104,4985
0,57,-1,4985,4985,4985
0,35,-1,4986,26,4986
0,40,-1,4986,4986,4986
0,20,-1,4986,108,4986
0,32,-1,4987,4987,4987
0,29,-1,4987,4987,4987
0,36,-1,4988,4988,4988
0,40,-1,4988,88,4988
0,28,-1,4989,4989,4989
0,33,-1,4989,87,4989
0,35,-1,4990,4990,4990
0,40,-1,4990,59,4990
0,22,-1,4990,7,4990
0,73,-1,4991,4991,4991
0,33,-1,4991,80,4991
0,38,-1,4992,50,4992
0,31,-1,4992,4992,4992
0,25,-1,4993,91,4993
0,51,-1,4993,4993,4993
0,23,-1,4993,18,4993
0,58,-1,4993,40,4993
0,47,-1,4994,1,4994
0,39,-1,4994,4994,4994
0,79,-1,4994,4994,4994
0,50,-1,4995,60,4995
0,56,-1,4995,67,4995
0,28,-1,4995,1,4995
0,22,-1,4995,98,4995
0,24,-1,4996,60,4996
0,49,-1,4996,115,4996
0,40,-1,4996,7,4996
0,20,-1,4996,4996,4996
0,27,-1,4997,65,4997
0,23,-1,4997,4997,4997
0,64,-1,4997,87,4997
0,56,-1,4997,116,4997
0,33,-1,4998,4998,4998
0,35,-1,4998,52,4998
0,31,-1,4999,4999,4999
0,39,-1,4999,81,4999
0,47,-1,5000,17,5000
0,20,-1,5000,1,5000
0,40,-1,5000,116,5000
0,22,-1,5000,5000,5000
0,41,-1,5001,66,5001
0,39,-1,5001,53,5001
0,21,-1,5002,66,5002
0,63,-1,5002,93,5002
0,57,-1,5002,5002,5002
0,28,-1,5002,62,5002
0,57,-1,5003,5003,5003
0,27,-1,5003,1,5003
0,62,-1,5003,13,5003
0,22,-1,5003,5003,5003
0,41,-1,5004,5004,5004
0,19,-1,5004,30,5004
0,36,-1,5004,13,5004
0,25,-1,5005,84,5005
0,20,-1,5005,73,5005
0,59,-1,5005,48,5005
0,54,-1,5005,5005,5005
0,35,-1,5006,5006,5006
0,40,-1,5006,5006,5006
0,22,-1,5006,32,5006
0,64,-1,5007,5007,5007
0,25,-1,5007,120,5007
0,55,-1,5007,5007,5007
0,23,-1,5007,87,5007
0,70,-1,5008,5008,5008
0,30,-1,5008,5008,5008
0,21,-1,5009,4,5009
0,45,-1,5009,91,5009
0,40,-1,5009,5009,5009
0,37,-1,5010,57,5010
0,30,-1,5010,5010,5010
0,19,-1,5011,36,5011
0,21,-1,5011,52,5011
0,38,-1,5011,5011,5011
0,44,-1,5011,5,5011
0,36,-1,5012,5012,5012
0,43,-1,5012,108,5012
0,39,-1,5013,5013,5013
0,43,-1,5013,62,5013
0,22,-1,5014,78,5014
0,23,-1,5014,13,5014
0,47,-1,5014,89,5014
0,40,-1,5014,76,5014
0,21,-1,5015,67,5015
0,37,-1,5015,5015,5015
0,42,-1,5015,5015,5015
0,33,-1,5016,5016,5016
0,70,-1,5016,44,5016
0,22,-1,5017,76,5017
0,42,-1,5017,5017,5017
0,39,-1,5017,5017,5017
0,43,-1,5018,33,5018
0,37,-1,5018,5018,5018
0,38,-1,5019,24,5019
0,31,-1,5019,5019,5019
0,29,-1,5020,5020,5020
0,33,-1,5020,14,5020
0,33,-1,5021,5021,5021
0,35,-1,5021,5021,5021
0,59,-1,5022,103,5022
0,28,-1,5022,6,5022
0,24,-1,5022,46,5022
0,50,-1,5022,5,5022
0,46,-1,5023,63,5023
0,28,-1,5023,5023,5023
0,46,-1,5023,1,5023
0,24,-1,5023,5023,5023
0,33,-1,5024,70,5024
2,39,-1,5024,5024,5024
0,29,-1,5025,115,5025
0,62,-1,5025,5025,5025
0,59,-1,5025,5025,5025
0,23,-1,5025,5025,5025
0,37,-1,5026,5026,5026
0,41,-1,5026,60,5026
0,30,-1,5027,39,5027
0,29,-1,5027,5027,5027
0,48,-1,5028,105,5028
0,20,-1,5028,5028,5028
0,24,-1,5028,23,5028
0,40,-1,5028,5028,5028
0,21,-1,5029,82,5029
0,41,-1,5029,74,5029
0,35,-1,5029,5029,5029
0,38,-1,5030,5030,5030
0,43,-1,5030,50,5030
0,49,-1,5031,47,5031
0,26,-1,5031,5031,5031
0,24,-1,5031,5031,5031
0,47,-1,5031,5031,5031
0,37,-1,5032,5032,5032
0,41,-1,5032,41,5032
0,71,-1,5033,5033,5033
0,34,-1,5033,81,5033
0,19,-1,5033,5033,5033
0,37,-1,5034,6,5034
0,34,-1,5034,5034,5034
0,38,-1,5035,86,5035
0,33,-1,5035,5035,5035
0,42,-1,5036,98,5036
0,23,-1,5036,39,5036
0,24,-1,5036,109,5036
0,53,-1,5036,52,5036
0,53,-1,5037,37,5037
0,24,-1,5037,80,5037
0,41,-1,5037,5037,5037
0,22,-1,5037,5037,5037
0,43,-1,5038,32,5038
0,36,-1,5038,5038,5038
0,24,-1,5039,87,5039
0,40,-1,5039,16,5039
0,37,-1,5039,5039,5039
0,44,-1,5040,104,5040
0,20,-1,5040,60,5040
0,49,-1,5040,4,5040
0,23,-1,5040,5040,5040
0,33,-1,5041,5041,5041
0,37,-1,5041,94,5041
0,51,-1,5042,5042,5042
0,55,-1,5042,121,5042
0,28,-1,5042,3,5042
0,21,-1,5042,5042,5042
0,38,-1,5043,37,5043
0,33,-1,5043,109,5043
0,39,-1,5044,5044,5044
0,44,-1,5044,88,5044
0,24,-1,5045,72,5045
0,46,-1,5045,120,5045
0,42,-1,5045,5045,5045
0,24,-1,5045,43,5045
0,40,-1,5046,5046,5046
0,22,-1,5046,8,5046
0,45,-1,5046,120,5046
0,23,-1,5046,5046,5046
0,30,-1,5047,5047,5047
0,39,-1,5047,22,5047
0,42,-1,5048,61,5048
0,39,-1,5048,96,5048
0,21,-1,5048,5048,5048
0,22,-1,5049,103,5049
0,40,-1,5049,5049,5049
0,47,-1,5049,122,5049
0,70,-1,5050,5050,5050
0,32,-1,5050,5050,5050
0,29,-1,5051,84,5051
0,34,-1,5051,77,5051
0,41,-1,5052,25,5052
0,36,-1,5052,101,5052
0,32,-1,5053,5053,5053
0,38,-1,5053,5053,5053
0,38,-1,5054,111,5054
0,31,-1,5054,5054,5054
0,58,-1,5055,1,5055
0,48,-1,5055,5055,5055
0,29,-1,5055,99,5055
0,27,-1,5055,21,5055
0,55,-1,5056,5056,5056
0,63,-1,5056,87,5056
0,26,-1,5056,58,5056
0,24,-1,5056,5056,5056
0,20,-1,5057,57,5057
0,52,-1,5057,70,5057
0,44,-1,5057,5057,5057
0,21,-1,5057,69,5057
0,44,-1,5058,47,5058
0,53,-1,5058,5058,5058
0,21,-1,5058,5058,5058
0,23,-1,5058,87,5058
0,21,-1,5059,15,5059
0,28,-1,5059,48,5059
0,56,-1,5059,5059,5059
0,54,-1,5059,5059,5059
0,43,-1,5060,5060,5060
0,21,-1,5060,12,5060
0,48,-1,5060,15,5060
0,19,-1,5061,46,5061
0,40,-1,5061,104,5061
0,38,-1,5061,5061,5061
0,21,-1,5061,81,5061
0,33,-1,5062,17,5062
0,38,-1,5062,30,5062
0,72,-1,5063,5063,5063
0,31,-1,5063,5063,5063
0,38,-1,5064,5064,5064
0,42,-1,5064,5064,5064
0,38,-1,5065,64,5065
0,44,-1,5065,91,5065
0,37,-1,5066,116,5066
0,33,-1,5066,5066,5066
0,56,-1,5067,105,5067
0,25,-1,5067,68,5067
0,51,-1,5067,5067,5067
0,23,-1,5067,19,5067
0,71,-1,5068,5068,5068
0,32,-1,5068,94,5068
0,33,-1,5069,5069,5069
0,37,-1,5069,98,5069
0,31,-1,5070,5070,5070
0,35,-1,5070,35,5070
0,41,-1,5071,16,5071
0,37,-1,5071,5071,5071
0,30,-1,5072,5072,5072
0,37,-1,5072,19,5072
0,32,-1,5073,10,5073
0,26,-1,5073,5073,5073
0,40,-1,5074,5,5074
0,39,-1,5074,61,5074
0,24,-1,5074,30,5074
0,29,-1,5075,5075,5075
0,51,-1,5075,5075,5075
0,23,-1,5075,27,5075
0,58,-1,5075,36,5075
0,23,-1,5076,104,5076
0,28,-1,5076,98,5076
0,53,-1,5076,5076,5076
0,59,-1,5076,96,5076
0,25,-1,5077,78,5077
0,21,-1,5077,113,5077
0,56,-1,5077,105,5077
0,53,-1,5077,5077,5077
0,42,-1,5078,5078,5078
0,21,-1,5078,17,5078
0,49,-1,5078,52,5078
0,22,-1,5078,101,5078
0,20,-1,5079,5,5079
0,45,-1,5079,98,5079
0,41,-1,5079,5079,5079
0,21,-1,5079,5079,5079
0,35,-1,5080,36,5080
0,31,-1,5080,5080,5080
0,37,-1,5081,68,5081
0,33,-1,5081,5081,5081
0,58,-1,5082,117,5082
0,54,-1,5082,5082,5082
0,23,-1,5082,5082,5082
0,27,-1,5082,11,5082
0,48,-1,5083,5083,5083
0,24,-1,5083,5083,5083
0,27,-1,5083,105,5083
0,48,-1,5083,1,5083
0,49,-1,5084,1,5084
0,22,-1,5084,5084,5084
0,44,-1,5084,5084,5084
0,21,-1,5084,5084,5084
0,20,-1,5085,63,5085
0,22,-1,5085,5085,5085
0,43,-1,5085,5085,5085
0,46,-1,5085,64,5085
0,40,-1,5086,5086,5086
0,49,-1,5086,26,5086
0,22,-1,5086,5086,5086
0,31,-1,5087,5087,5087
0,39,-1,5087,53,5087
0,37,-1,5088,40,5088
0,30,-1,5088,5088,5088
0,40,-1,5089,52,5089
0,35,-1,5089,5089,5089
0,33,-1,5090,81,5090
0,39,-1,5090,28,5090
0,43,-1,5091,74,5091
0,38,-1,5091,3,5091
0,33,-1,5092,58,5092
0,37,-1,5092,91,5092
0,43,-1,5093,57,5093
0,19,-1,5093,57,5093
0,22,-1,5093,35,5093
0,38,-1,5093,5093,5093
0,71,-1,5094,5094,5094
0,30,-1,5094,5094,5094
0,28,-1,5095,5095,5095
0,31,-1,5095,100,5095
0,21,-1,5096,24,5096
0,42,-1,5096,88,5096
0,38,-1,5096,5096,5096
0,39,-1,5097,59,5097
0,34,-1,5097,13,5097
0,40,-1,5098,106,5098
0,22,-1,5098,25,5098
0,47,-1,5098,5098,5098
0,24,-1,5098,5098,5098
0,56,-1,5099,5099,5099
0,25,-1,5099,33,5099
0,21,-1,5099,14,5099
0,52,-1,5099,5099,5099
0,32,-1,5100,5100,5100
0,74,-1,5100,5100,5100
0,34,-1,5101,5101,5101
0,35,-1,5101,9,5101
0,56,-1,5102,9,5102
0,27,-1,5102,105,5102
0,22,-1,5102,5102,5102
0,53,-1,5102,5102,5102
0,70,-1,5103,5103,5103
0,31,-1,5103,5103,5103
0,58,-1,5104,5104,5104
0,27,-1,5104,5104,5104
0,29,-1,5104,1,5104
0,45,-1,5104,58,5104
0,42,-1,5105,63,5105
0,35,-1,5105,5105,5105
0,21,-1,5105,97,5105
0,54,-1,5106,84,5106
0,59,-1,5106,66,5106
0,27,-1,5106,104,5106
0,24,-1,5106,101,5106
0,29,-1,5107,5107,5107
0,49,-1,5107,71,5107
0,24,-1,5107,1,5107
0,46,-1,5107,5107,5107
0,22,-1,5108,90,5108
0,44,-1,5108,54,5108
0,38,-1,5108,5108,5108
0,46,-1,5109,47,5109
0,41,-1,5109,5109,5109
0,22,-1,5109,5109,5109
0,20,-1,5109,35,5109
0,36,-1,5110,5110,5110
0,40,-1,5110,112,5110
0,43,-1,5111,5111,5111
0,45,-1,5111,101,5111
0,23,-1,5111,5111,5111
0,23,-1,5111,47,5111
0,43,-1,5112,51,5112
0,37,-1,5112,5112,5112
0,23,-1,5112,116,5112
0,71,-1,5113,5113,5113
0,30,-1,5113,5113,5113
0,47,-1,5114,79,5114
2,20,-1,5114,29,5114
0,44,-1,5114,5114,5114
0,22,-1,5115,78,5115
0,48,-1,5115,106,5115
0,22,-1,5115,43,5115
0,43,-1,5115,9,5115
0,28,-1,5116,17,5116
0,58,-1,5116,102,5116
0,45,-1,5116,5116,5116
0,25,-1,5116,35,5116
0,36,-1,5117,5117,5117
0,76,-1,5117,120,5117
0,47,-1,5117,21,5117
0,37,-1,5118,5118,5118
0,22,-1,5118,37,5118
0,44,-1,5118,80,5118
2,23,-1,5119,122,5119
0,25,-1,5119,79,5119
0,51,-1,5119,5119,5119
0,58,-1,5119,5119,5119
0,58,-1,5120,49,5120
0,27,-1,5120,66,5120
0,46,-1,5120,4,5120
0,26,-1,5120,35,5120
0,34,-1,5121,36,5121
0,35,-1,5121,5121,5121
0,74,-1,5122,5122,5122
0,30,-1,5122,5122,5122
0,35,-1,5123,5123,5123
0,34,-1,5123,7,5123
0,37,-1,5124,5124,5124
0,21,-1,5124,68,5124
0,41,-1,5124,1,5124
0,35,-1,5125,5125,5125
0,44,-1,5125,5125,5125
0,45,-1,5126,89,5126
0,22,-1,5126,50,5126
0,40,-1,5126,59,5126
0,20,-1,5127,5127,5127
0,46,-1,5127,89,5127
0,21,-1,5127,25,5127
0,41,-1,5127,1,5127
0,39,-1,5128,66,5128
0,30,-1,5128,5128,5128
0,23,-1,5129,78,5129
0,37,-1,5129,5129,5129
0,40,-1,5129,9,5129
0,22,-1,5130,47,5130
0,23,-1,5130,5130,5130
0,50,-1,5130,5130,5130
0,40,-1,5130,10,5130
0,35,-1,5131,45,5131
0,32,-1,5131,5131,5131
0,41,-1,5132,5132,5132
0,23,-1,5132,5132,5132
0,20,-1,5132,1,5132
0,52,-1,5132,30,5132
0,56,-1,5133,21,5133
0,22,-1,5133,5133,5133
0,25,-1,5133,20,5133
0,61,-1,5133,58,5133
0,40,-1,5134,91,5134
0,21,-1,5134,52,5134
0,36,-1,5134,5134,5134
2,26,-1,5135,56,5135
0,22,-1,5135,5135,5135
0,51,-1,5135,5135,5135
